,Name,gender_wiki,birth_date_wiki,nationality_wiki,gender_dbpedia,birth_date_dbpedia,nationality_dbpedia,gender_gkg,birth_date_gkg,nationality_gkg,VoxCeleb_ID,gender,birth_year,unit,height_raw,height
614,Rolando McClain,male,1989-07-14,The-United-States-of-America,male,1989-07-14,,male,1989-07-14,The-United-States-of-America,id07506,male,1989.0,http://www.wikidata.org/entity/Q174728,193.0,193.0
615,Stuart Pearce,male,1962-04-24,The-United-Kingdom-1,male,1962-04-24,,male,1962-04-24,The-United-Kingdom-1,id08285,male,1962.0,http://www.wikidata.org/entity/Q174728,177.0,177.0
616,Josefine Preuß,female,1986-01-13,Germany,female,1986-01-13,,female,1986-01-13,Germany,id04322,female,1986.0,http://www.wikidata.org/entity/Q174728,155.0,155.0
617,Zaskia Adya Mecca,female,1987-09-08,Indonesia,female,1987-09-08,http://dbpedia.org/resource/indonesia,female,1987-09-08,Indonesia,id09161,female,1987.0,http://www.wikidata.org/entity/Q174728,165.0,165.0
618,Severin Freund,male,1988-05-11,Germany,male,1988-05-11,,male,1988-05-11,Germany,id07944,male,1988.0,http://www.wikidata.org/entity/Q174728,185.0,185.0
619,Artur Szpilka,male,1989-04-12,Poland,male,1989-04-12,polish,male,1989-04-12,Poland,id00792,male,1989.0,http://www.wikidata.org/entity/Q174728,191.0,191.0
620,Ralf Rangnick,male,1958-06-29,Germany,male,1958-06-29,,male,1958-06-29,Germany,id07188,male,1958.0,http://www.wikidata.org/entity/Q174728,181.0,181.0
621,David Ferrer,male,1982-04-02,Spain,male,1982-04-02,,male,1982-04-02,Spain,id02033,male,1982.0,http://www.wikidata.org/entity/Q174728,175.0,175.0
622,Lorraine Pascale,female,1973-05-11,The-United-Kingdom-1,female,1972-11-17,,female,1973-05-11,The-United-Kingdom-1,id05251,female,,http://www.wikidata.org/entity/Q174728,179.0,179.0
623,Ricardo Gareca,male,1958-02-10,Argentina,male,1958-02-10,,male,1958-02-10,Argentina,id07316,male,1958.0,http://www.wikidata.org/entity/Q174728,186.0,186.0
624,Mats Hummels,male,1988-12-16,Germany,male,1988-12-16,,male,1988-12-16,Germany,id05810,male,1988.0,http://www.wikidata.org/entity/Q174728,191.0,191.0
625,Eva Mendes,female,1974-03-05,The-United-States-of-America,female,1974-03-05,,female,1974-03-05,The-United-States-of-America,id02656,female,1974.0,http://www.wikidata.org/entity/Q174728,175.0,175.0
626,Manuel Valls,male,1962-08-13,Spain,male,1962-08-13,,male,1962-08-13,Spain,id05494,male,1962.0,http://www.wikidata.org/entity/Q11573,1.76,176.0
627,Leonard Cohen,male,1934-09-21,Canada,male,1934-09-21,,male,1934-09-21,Canada,id05121,male,1934.0,http://www.wikidata.org/entity/Q11573,1.75,175.0
628,Royler Gracie,male,1965-12-06,Brazil,male,1965-12-06,http://dbpedia.org/resource/brazilian_people,male,1965-12-06,Brazil,id07590,male,1965.0,http://www.wikidata.org/entity/Q174728,173.0,173.0
629,Michelle Waterson,female,1986-01-06,The-United-States-of-America,female,1986-01-06,http://dbpedia.org/resource/people_of_the_united_states,female,1986-01-06,The-United-States-of-America,id06065,female,1986.0,http://www.wikidata.org/entity/Q174728,163.0,163.0
630,Pascal Hens,male,1980-03-26,Germany,male,1980-03-26,http://dbpedia.org/resource/germany,male,1980-03-26,Germany,id06784,male,1980.0,http://www.wikidata.org/entity/Q174728,203.0,203.0
631,Gus Poyet,male,1967-11-15,Uruguay,male,1967-11-15,,male,1967-11-15,Uruguay,id03248,male,1967.0,http://www.wikidata.org/entity/Q174728,188.0,188.0
632,Luol Deng,male,1985-04-16,South-Sudan,male,1985-04-16,british,male,1985-04-16,South-Sudan,id05358,male,1985.0,http://www.wikidata.org/entity/Q174728,206.0,206.0
633,Byron Scott,male,1961-03-28,The-United-States-of-America,male,1961-03-28,american,male,1961-03-28,The-United-States-of-America,id01288,male,1961.0,http://www.wikidata.org/entity/Q174728,190.0,190.0
634,Ricky Rubio,male,1990-10-21,Spain,male,1990-10-21,spanish,male,1990-10-21,Spain,id07368,male,1990.0,http://www.wikidata.org/entity/Q174728,193.0,193.0
635,Richie McCaw,male,1980-12-31,New-Zealand,male,1980-12-31,,male,1980-12-31,New-Zealand,id07349,male,1980.0,http://www.wikidata.org/entity/Q174728,188.0,188.0
636,Metta World Peace,male,1979-11-13,The-United-States-of-America,male,1979-11-13,american,male,1979-11-13,The-United-States-of-America,id05977,male,1979.0,http://www.wikidata.org/entity/Q174728,201.0,201.0
637,Warwick Davis,male,1970-02-03,The-United-Kingdom-1,male,1970-02-03,,male,1970-02-03,The-United-Kingdom-1,id08983,male,1970.0,http://www.wikidata.org/entity/Q174728,107.0,107.0
638,Dathan Ritzenhein,male,1982-12-30,The-United-States-of-America,male,1982-12-30,http://dbpedia.org/resource/americans,male,1982-12-30,The-United-States-of-America,id02001,male,1982.0,http://www.wikidata.org/entity/Q174728,173.0,173.0
639,Fabian Delph,male,1989-11-21,The-United-Kingdom-1,male,1989-11-21,,male,1989-11-21,The-United-Kingdom-1,id02695,male,1989.0,http://www.wikidata.org/entity/Q174728,174.0,174.0
640,Robert Prosinečki,male,1969-01-12,Croatia,male,1969-01-12,,male,1969-01-12,Croatia,id07428,male,1969.0,http://www.wikidata.org/entity/Q174728,182.0,182.0
641,Flavia Pennetta,female,1982-02-25,Italy,female,1982-02-25,,female,1982-02-25,Italy,id02815,female,1982.0,http://www.wikidata.org/entity/Q174728,172.0,172.0
642,Robert Redford,male,1936-08-18,The-United-States-of-America,male,1936-08-18,american,male,1936-08-18,The-United-States-of-America,id07429,male,1936.0,http://www.wikidata.org/entity/Q174728,179.0,179.0
643,Jim Parsons,male,1973-03-24,The-United-States-of-America,male,1973-03-24,,male,1973-03-24,The-United-States-of-America,id04094,male,1973.0,http://www.wikidata.org/entity/Q174728,186.0,186.0
644,Joni Ortio,male,1991-04-16,Finland,male,1991-04-16,,male,1991-04-16,Finland,id04285,male,1991.0,http://www.wikidata.org/entity/Q174728,186.0,186.0
645,Ram Pothineni,male,1988-05-15,India,male,1988-05-15,,male,1988-05-15,India,id07196,male,1988.0,http://www.wikidata.org/entity/Q174728,173.0,173.0
646,Ana Moura,female,1979-09-17,Portugal,female,1979-09-17,,female,1979-09-17,Portugal,id00448,female,1979.0,http://www.wikidata.org/entity/Q174728,169.0,169.0
647,Michael Strahan,male,1971-11-21,The-United-States-of-America,male,1971-11-21,,male,1971-11-21,The-United-States-of-America,id06018,male,1971.0,http://www.wikidata.org/entity/Q174728,196.0,196.0
648,Traian Băsescu,male,1951-11-04,Romania,male,1951-11-04,,male,1951-11-04,Romania,id08683,male,1951.0,http://www.wikidata.org/entity/Q174728,175.0,175.0
649,Sasha Vujačić,male,1984-03-08,Slovenia,male,1984-03-08,http://dbpedia.org/resource/slovenes,male,1984-03-08,Slovenia,id07807,male,1984.0,http://www.wikidata.org/entity/Q174728,201.0,201.0
650,Mohamed Zidan,male,1981-12-11,Egypt,male,1981-12-11,,male,1981-12-11,Egypt,id06211,male,1981.0,http://www.wikidata.org/entity/Q174728,192.0,192.0
651,Benoît Costil,male,1987-07-03,France,male,1987-07-03,,male,1987-07-03,France,id00966,male,1987.0,http://www.wikidata.org/entity/Q174728,188.0,188.0
652,Clayton Kershaw,male,1988-03-19,The-United-States-of-America,male,1988-03-19,,male,1988-03-19,The-United-States-of-America,id01743,male,1988.0,http://www.wikidata.org/entity/Q218593,76.0,193.04
653,Brian Stann,male,1980-09-24,The-United-States-of-America,male,1980-09-24,american,male,1980-09-24,The-United-States-of-America,id01210,male,1980.0,http://www.wikidata.org/entity/Q174728,185.0,185.0
654,Gilbert Melendez,male,1982-04-12,The-United-States-of-America,male,1982-04-12,http://dbpedia.org/resource/people_of_the_united_states,male,1982-04-12,The-United-States-of-America,id03088,male,1982.0,http://www.wikidata.org/entity/Q174728,175.0,175.0
655,Vivica A. Fox,female,1964-07-30,The-United-States-of-America,female,1964-07-30,,female,1964-07-30,The-United-States-of-America,id08937,female,1964.0,http://www.wikidata.org/entity/Q174728,170.0,170.0
656,Greg Rutherford,male,1986-11-17,The-United-Kingdom-1,male,1986-11-17,,male,1986-11-17,The-United-Kingdom-1,id03205,male,1986.0,http://www.wikidata.org/entity/Q174728,188.0,188.0
657,Claudia Schiffer,female,1970-08-25,Germany,female,1970-08-25,,female,1970-08-25,Germany,id01728,female,1970.0,http://www.wikidata.org/entity/Q174728,180.0,180.0
658,Daniel Nestor,male,1972-09-04,Canada,male,1972-09-04,,male,1972-09-04,Canada,id01928,male,1972.0,http://www.wikidata.org/entity/Q174728,191.0,191.0
659,Tristan Thompson,male,1991-03-13,Canada,male,1991-03-13,canadian,male,1991-03-13,Canada,id08705,male,1991.0,http://www.wikidata.org/entity/Q174728,206.0,206.0
660,Pat Summitt,female,1952-06-14,The-United-States-of-America,female,1952-06-14,,female,1952-06-14,The-United-States-of-America,id06794,female,1952.0,http://www.wikidata.org/entity/Q174728,178.0,178.0
661,Tiger Woods,male,1975-12-30,The-United-States-of-America,male,1975-12-30,http://dbpedia.org/resource/united_states,male,1975-12-30,The-United-States-of-America,id08552,male,1975.0,http://www.wikidata.org/entity/Q174728,185.0,185.0
662,"Carlos Sainz, Jr.",male,1994-09-01,Spain,male,1994-9-1,http://dbpedia.org/resource/spain,male,1994-09-01,Spain,id01380,male,1994.0,http://www.wikidata.org/entity/Q174728,178.0,178.0
663,Gilbert Gottfried,male,1955-02-28,The-United-States-of-America,male,1955-02-28,,male,1955-02-28,The-United-States-of-America,id03087,male,1955.0,http://www.wikidata.org/entity/Q11573,1.6,160.0
664,Molly Sims,female,1973-05-25,The-United-States-of-America,female,1973-05-25,,female,1973-05-25,The-United-States-of-America,id06222,female,1973.0,http://www.wikidata.org/entity/Q11573,1.77,177.0
665,Clint Dempsey,male,1983-03-09,The-United-States-of-America,male,1983-03-09,,male,1983-03-09,The-United-States-of-America,id01750,male,1983.0,http://www.wikidata.org/entity/Q174728,188.0,188.0
666,Ekaterina Makarova,female,1988-06-07,Russia,female,1988-06-07,,female,1988-06-07,Russia,id02411,female,1988.0,http://www.wikidata.org/entity/Q174728,180.0,180.0
667,Justin Abdelkader,male,1987-02-25,The-United-States-of-America,male,1987-02-25,,male,1987-02-25,The-United-States-of-America,id04475,male,1987.0,http://www.wikidata.org/entity/Q174728,185.0,185.0
668,Nick Faldo,male,1957-07-18,The-United-Kingdom-1,male,1957-7-18,,male,1957-07-18,The-United-Kingdom-1,id06478,male,1957.0,http://www.wikidata.org/entity/Q174728,191.0,191.0
669,J. J. Redick,male,1984-06-24,The-United-States-of-America,male,1984-06-24,american,male,1984-06-24,The-United-States-of-America,id03668,male,1984.0,http://www.wikidata.org/entity/Q174728,193.0,193.0
670,Roman Reigns,male,1985-05-25,The-United-States-of-America,male,1985-05-25,,male,1985-05-25,The-United-States-of-America,id07517,male,1985.0,http://www.wikidata.org/entity/Q174728,191.0,191.0
671,Shane Doan,male,1976-10-10,Canada,male,1976-10-10,,male,1976-10-10,Canada,id07960,male,1976.0,http://www.wikidata.org/entity/Q174728,185.0,185.0
672,Candace Parker,female,1986-04-19,The-United-States-of-America,female,1986-04-19,american,female,1986-04-19,The-United-States-of-America,id01335,female,1986.0,http://www.wikidata.org/entity/Q174728,193.0,193.0
673,Kyle Walker,male,1990-05-28,The-United-Kingdom-1,male,1990-05-28,,male,1990-05-28,The-United-Kingdom-1,id04948,male,1990.0,http://www.wikidata.org/entity/Q174728,178.0,178.0
674,Paul Ince,male,1967-10-21,The-United-Kingdom-1,male,1967-10-21,,male,1967-10-21,The-United-Kingdom-1,id06842,male,1967.0,http://www.wikidata.org/entity/Q174728,178.0,178.0
675,Marcel Desailly,male,1968-09-07,France,male,1968-09-07,,male,1968-09-07,France,id05518,male,1968.0,http://www.wikidata.org/entity/Q174728,185.0,185.0
676,Lily Aldridge,female,1985-11-15,The-United-States-of-America,female,1985-11-15,,female,1985-11-15,The-United-States-of-America,id05176,female,1985.0,http://www.wikidata.org/entity/Q174728,173.0,173.0
677,Sebastian Coe,male,1956-09-29,The-United-Kingdom-1,male,1956-09-29,,male,1956-09-29,The-United-Kingdom-1,id07857,male,1956.0,http://www.wikidata.org/entity/Q174728,176.0,176.0
678,Laura Chiatti,female,1982-07-15,Italy,female,1982-07-15,,female,1982-07-15,Italy,id05004,female,1982.0,http://www.wikidata.org/entity/Q174728,165.0,165.0
679,Jari Litmanen,male,1971-02-20,Finland,male,1971-02-20,,male,1971-02-20,Finland,id03842,male,1971.0,http://www.wikidata.org/entity/Q174728,181.0,181.0
680,Fernando Muslera,male,1986-06-16,Uruguay,male,1986-06-16,,male,1986-06-16,Uruguay,id02787,male,1986.0,http://www.wikidata.org/entity/Q174728,191.0,191.0
681,Samantha Stosur,female,1984-03-30,Australia,female,1984-03-30,,female,1984-03-30,Australia,id07728,female,1984.0,http://www.wikidata.org/entity/Q174728,175.0,175.0
682,Jimmy Bullard,male,1978-10-23,The-United-Kingdom-1,male,1978-10-23,,male,1978-10-23,The-United-Kingdom-1,id04102,male,1978.0,http://www.wikidata.org/entity/Q174728,178.0,178.0
683,Annette Gerritsen,female,1985-10-11,Kingdom-of-the-Netherlands,female,1985-10-11,,female,1985-10-11,Kingdom-of-the-Netherlands,id00669,female,1985.0,http://www.wikidata.org/entity/Q174728,171.0,171.0
684,River Viiperi,male,1991-08-04,Spain,male,1991-08-04,,,,,id07393,,,http://www.wikidata.org/entity/Q174728,188.0,188.0
685,Trish Stratus,female,1975-12-18,Canada,female,1975-12-18,,female,1975-12-18,Canada,id08702,female,1975.0,http://www.wikidata.org/entity/Q174728,162.0,162.0
686,Alessandro Nesta,male,1976-03-19,Italy,male,1976-03-19,,male,1976-03-19,Italy,id00242,male,1976.0,http://www.wikidata.org/entity/Q174728,187.0,187.0
687,Karl-Heinz Rummenigge,male,1955-09-25,Germany,male,1955-09-25,,male,1955-09-25,Germany,id04586,male,1955.0,http://www.wikidata.org/entity/Q174728,182.0,182.0
688,Tyson Chandler,male,1982-10-02,The-United-States-of-America,male,1982-10-2,american,male,1982-10-02,The-United-States-of-America,id08732,male,1982.0,http://www.wikidata.org/entity/Q174728,218.0,218.0
689,Mehmet Topal,male,1986-03-03,Turkey-country,male,1986-03-03,,male,1986-03-03,Turkey-country,id05927,male,1986.0,http://www.wikidata.org/entity/Q174728,189.0,189.0
690,Anthony Pettis,male,1987-01-27,The-United-States-of-America,male,1987-01-27,http://dbpedia.org/resource/americans,male,1987-01-27,The-United-States-of-America,id00695,male,1987.0,http://www.wikidata.org/entity/Q174728,178.0,178.0
691,Natalia Wörner,female,1967-09-07,Germany,female,1967-09-07,,female,1967-09-07,Germany,id06376,female,1967.0,http://www.wikidata.org/entity/Q174728,177.0,177.0
692,Youssouf Mulumbu,male,1987-01-25,France,male,1987-01-25,,male,1987-01-25,France,id09112,male,1987.0,http://www.wikidata.org/entity/Q174728,177.0,177.0
693,Tony Popovic,male,1973-07-04,Australia,male,1973-07-04,,male,1973-07-04,Australia,id08657,male,1973.0,http://www.wikidata.org/entity/Q174728,193.0,193.0
694,Stefan Savić,male,1991-01-08,Montenegro,male,1994-01-10,,male,1991-01-08,Montenegro,id08201,male,,http://www.wikidata.org/entity/Q174728,188.0,188.0
695,Luke Wilkshire,male,1981-10-02,Australia,male,1981-10-02,,male,1981-10-02,Australia,id05353,male,1981.0,http://www.wikidata.org/entity/Q174728,177.0,177.0
696,Ján Kozák,male,1954-04-17,Czechoslovakia-former-country,male,1954-04-17,,male,1954-04-17,Czechoslovakia-former-country,id04496,male,1954.0,http://www.wikidata.org/entity/Q174728,183.0,183.0
697,Jerry Sloan,male,1942-03-28,The-United-States-of-America,male,1942-03-28,american,male,1942-03-28,The-United-States-of-America,id04021,male,1942.0,http://www.wikidata.org/entity/Q174728,196.0,196.0
698,Martin Kaymer,male,1984-12-28,Germany,male,1984-12-28,http://dbpedia.org/resource/germany,male,1984-12-28,Germany,id05733,male,1984.0,http://www.wikidata.org/entity/Q174728,184.0,184.0
699,Antonio Nocerino,male,1985-04-09,Italy,male,1985-04-09,,male,1985-04-09,Italy,id00721,male,1985.0,http://www.wikidata.org/entity/Q174728,175.0,175.0
700,Candice Dupree,female,1984-08-16,The-United-States-of-America,female,1984-08-16,american,female,1984-08-16,The-United-States-of-America,id01338,female,1984.0,http://www.wikidata.org/entity/Q174728,188.0,188.0
701,Klaas-Jan Huntelaar,male,1983-08-12,Kingdom-of-the-Netherlands,male,1983-08-12,,male,1983-08-12,Kingdom-of-the-Netherlands,id04851,male,1983.0,http://www.wikidata.org/entity/Q174728,186.0,186.0
702,Simon Ammann,male,1981-06-25,Switzerland,male,1981-06-25,,male,1981-06-25,Switzerland,id08078,male,1981.0,http://www.wikidata.org/entity/Q174728,171.0,171.0
703,Markus Weinzierl,male,1974-12-28,Germany,male,1974-12-28,,male,1974-12-28,Germany,id05704,male,1974.0,http://www.wikidata.org/entity/Q174728,180.0,180.0
704,Bo Derek,female,1956-11-20,The-United-States-of-America,female,1956-11-20,,female,1956-11-20,The-United-States-of-America,id01094,female,1956.0,http://www.wikidata.org/entity/Q218593,62.0,157.48
705,Shelly-Ann Fraser-Pryce,female,1986-12-27,Jamaica,female,1986-12-27,jamaican,female,1986-12-27,Jamaica,id08013,female,1986.0,http://www.wikidata.org/entity/Q174728,152.0,152.0
706,Kamil Stoch,male,1987-05-25,Poland,male,1987-05-25,poland,male,1987-05-25,Poland,id04543,male,1987.0,http://www.wikidata.org/entity/Q174728,173.0,173.0
707,Kevin Ollie,male,1972-12-27,The-United-States-of-America,male,1972-12-27,american,male,1972-12-27,The-United-States-of-America,id04751,male,1972.0,http://www.wikidata.org/entity/Q174728,193.0,193.0
708,Omri Casspi,male,1988-06-22,Israel,male,1988-06-22,israeli,male,1988-06-22,Israel,id06686,male,1988.0,http://www.wikidata.org/entity/Q174728,206.0,206.0
709,Tomáš Rosický,male,1980-10-04,The-Czech-Republic-1,male,1980-10-04,,male,1980-10-04,The-Czech-Republic-1,id08635,male,1980.0,http://www.wikidata.org/entity/Q174728,180.0,180.0
710,Trey Hardee,male,1984-02-07,The-United-States-of-America,male,1984-02-07,http://dbpedia.org/resource/united_states,male,1984-02-07,The-United-States-of-America,id08695,male,1984.0,http://www.wikidata.org/entity/Q174728,196.0,196.0
711,James Haskell,male,1985-04-02,The-United-Kingdom-1,male,1985-4-2,,male,1985-04-02,The-United-Kingdom-1,id03759,male,1985.0,http://www.wikidata.org/entity/Q174728,193.0,193.0
712,Lotta Schelin,female,1984-02-27,Sweden,female,1984-02-27,,female,1984-02-27,Sweden,id05255,female,1984.0,http://www.wikidata.org/entity/Q174728,179.0,179.0
713,Nicola Spirig,female,1982-02-07,Switzerland,female,1982-02-07,,female,1982-02-07,Switzerland,id06506,female,1982.0,http://www.wikidata.org/entity/Q174728,166.0,166.0
714,Katherine Schwarzenegger,female,1989-12-13,The-United-States-of-America,female,1989-12-13,,female,1989-12-13,The-United-States-of-America,id04642,female,1989.0,http://www.wikidata.org/entity/Q218593,68.0,172.72
715,Tobias Schweinsteiger,male,1982-03-12,Germany,male,1982-03-12,,male,1982-03-12,Germany,id08588,male,1982.0,http://www.wikidata.org/entity/Q174728,183.0,183.0
716,Rory McIlroy,male,1989-05-04,The-United-Kingdom-1,male,1989-5-4,,male,1989-05-04,The-United-Kingdom-1,id07554,male,1989.0,http://www.wikidata.org/entity/Q174728,177.0,177.0
